"Txhash","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x97f66a12ae46a02905a1a36dc6589ed3bbe4246ac726bf0b0add3b3e66158eca","1640005204","2021-12-20 13:00:04","0x3ebb1dc9b69573bd015ad1dfff2c350afc288263","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","38.386497929916855542","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xa4ee8cc0b2da93c0150e68a186c183093fc04c9b60fa1f438bf05eb2e5be0743","1640005207","2021-12-20 13:00:07","0xd80453a7f728e9eae98ce9162df79338184e37ee","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","2.44542774885851711","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x83fe47f260f2d3d3d4aeadd1701f6c11ad1fae103407a76d857e2bc2930a1679","1640005207","2021-12-20 13:00:07","0xa3758c157c8e301d003ac1d54fdc77e91a9511e0","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","42.182964758150390705","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xa15d0acc36f2aeb5c979113d6ec1a874b5624e58ace79173e9f26abf50cb2f3f","1640005207","2021-12-20 13:00:07","0xf8e174f227af736e16d4cbc06a475ddd52a97a93","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","1.85339009066174496","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x329d195824c77250a30fa7d32a056a120d9c1e96f7c9769975c6244433725d82","1640005207","2021-12-20 13:00:07","0x1eb0480c39e5f390b305b93e7f736ddb5e6954d0","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","0.843659295163007814","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x6fcd55d49a4acb84017d6d57945d29c9ae9ec4be288b8ae4cf7703bef800ea25","1640005207","2021-12-20 13:00:07","0x9368a43ac29828f121946c86518bb02daf1ec6f7","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","58.676503978587193471","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xfebd77095e87100fae9b7bda3266cbea32d96aff822bd69a20f546c17b20547a","1640005207","2021-12-20 13:00:07","0x6fff7165cf311714e47df96588d9419ca4a703d7","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","12.823946682526016007","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x720a31bb9cba03e87a16a834b89cd042580a58d601f2177b33a80da0adfa3b25","1640005207","2021-12-20 13:00:07","0x6016988a5e542acb90dc17e68767eafdbb86da3f","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.369321876218525996","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x5bb9ec2dce1d6cd609d1afd50c1791db43d3e490e882ecb6814448b30b7ee6e1","1640005207","2021-12-20 13:00:07","0x92a1345655f1041dd00a0997bbded360a050437e","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","4.274838657528002863","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x0ad7d0049bacc935972942419502a9df751cc0c1bc6b8b76468a66c145e3ba66","1640005207","2021-12-20 13:00:07","0xab0499f3d37c685e7828c0e136d5ad6b46336b61","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.365929516300781411","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xf52e54f64bf0b778b57cf0a3702927c8b1a51e45949089085c2c2754972cc8ba","1640005207","2021-12-20 13:00:07","0x1c54d1932ea8275d7f1df1154fb16bba8d2c2d88","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","89.006055639697324389","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xafb500e779839377342b276659c4c80ba3d9e58606b031d00093f8b349b8a7e2","1640005207","2021-12-20 13:00:07","0x8e86bcdfc705f1a110b21967fa53041e5932f71e","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","8.436592951630078141","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x276555ed25dd10e516e8822163fb7894ea3bce4157943d7e608788fffec668e3","1640005207","2021-12-20 13:00:07","0x5f9a7cf1f980ded04b030506252a4330b170c949","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.394681578600060512","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xcf48bcd45755f13b3c9a4d08206df6df557eea486608a04d9225f18d0e175c93","1640005210","2021-12-20 13:00:10","0xdefdae6c629e7c06f5728b2c3ae39aec63d44fe9","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","5.568151348075851573","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x6fc6eab3f2973b33657f1ae34842bda051525bab81de0d524d50d3c29af6d550","1640005210","2021-12-20 13:00:10","0xd5e11a72549baa4aba51d80807faa9f77e3528fc","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.454623596211704933","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xdc5bc16246ae2a9d12da2c46b3357984b0e522e0fac493260ce390d845db7e95","1640005210","2021-12-20 13:00:10","0x7c8e0b21adad707b429cbfa86573389e6c558e2c","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","85.116893491566808584","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xb9de2e4b2d79fc141ebd8e6afa77e2b7d7a9783e6335b1a78f88a534351abe23","1640005210","2021-12-20 13:00:10","0x9f1a502c7cff79dfd24d23cc524fc3af50dc4628","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.780191174160158671","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x29110a873ec46ef234cd09c63c0a4be087106894c45304b5eacd88f0b51c114c","1640005210","2021-12-20 13:00:10","0x64f0d8f2804990ff5a8f085b111384b328b9230d","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.39808505665833671","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x03aac0c71067da14131a225ce28112f249ed219b5de313113271d8364d9190d0","1640005210","2021-12-20 13:00:10","0x48ffe7e24d80956b38540135b5366c7d990198cf","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","132.483678910536575297","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x3257c842ebce950f863aa79ef30c3b074a05692626d371c7a9876d38f4dc7612","1640005210","2021-12-20 13:00:10","0x2d02aa1a19f0d15515ef0edcabf57cca0da57ff2","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.391550410283986394","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x6aaad129c34aa599bcd573b6a8017e3c1eee054bda4837926611bb7a4fbdb609","1640005210","2021-12-20 13:00:10","0x1fddc9e06b8171cd727fec29815ec17abc2b5b50","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","2.075930502164053144","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x79fe0cc3d417f9c78127804daa8f6fe9a55a78b19e8079eb8a7f7277f3253c5f","1640005210","2021-12-20 13:00:10","0x7040eb2b0fda3459e444c11296fbdd4da83dada5","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.365929516300781411","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x68a6c49aa90afc31851384f0bc26da21572315a168fda9b4f5e2c122e593f61f","1640005210","2021-12-20 13:00:10","0x32edf8bc87c24670c6560290f118f06c358cb16c","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","4.21829647581503907","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xc44691deb851d55722a099abc9c5c4d28c880eb43fd2b9cd7a6432f070d6b6ca","1640005210","2021-12-20 13:00:10","0x6061812676e9b3aa36321321c26a5b17469fa1f9","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","3.489374844794200319","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x63495a4749dc34e55dc92590b98cf8c57582d58012e4b59c44fe5ba167590d41","1640005210","2021-12-20 13:00:10","0x39a3db7c03f568dcc813adff3bffd6244f50b72a","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","86.912119939747688513","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x8039cae4ad0b5132162ef9557d280de15a70b3918c887d2cfeb736a907508900","1640005210","2021-12-20 13:00:10","0x660bbd123ee116c740a583d40ba60254c63e8896","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","21.091482379075195352","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xb35fbec79616a18548616a7e270d919f85370f823a10fb3ba72f507992fb2ec0","1640005210","2021-12-20 13:00:10","0xc039fcbc34e8e0c3a3944166b1a6a3dc95a83328","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","126.548894274451172117","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xb10f0acd5746a4a062fee0a1fd209442d56543fb48c7810c6ede659703400ae8","1640005210","2021-12-20 13:00:10","0xac345fbf423e559b23321d2426d1fe6a8de7f800","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","2.449819269143476017","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x3269566af4a651e2667f7d1a82e26dd5ebc965132c277e0ae7ace8b9bad13c7b","1640005210","2021-12-20 13:00:10","0x0d68cf3fe032449b6e01da8da2862393e9170d30","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","3.796466828233535163","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x02bb8e1f59dad02b3424dc89af1d23636c63ef15448d21ed32bc8a4ac245e385","1640005210","2021-12-20 13:00:10","0xc094c119beaa02327fdb25ac7fbb48d9e8ef8144","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","1.265488942744511721","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xde33a4df8e790cebfb9688a462346e379d55344af3d9dae54b0e02c9eae41f4c","1640005210","2021-12-20 13:00:10","0x6253273e364a16426d67e09b15b74cbb6c930bc0","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.365929516300781411","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xae334d4bcdfa8eaad867df08eb6c12a4a32dfbcf640628666d8ec35551dc0299","1640005210","2021-12-20 13:00:10","0x3b67c39952a9ba695c70788198b55c8aa32419f5","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","4.226733068766669148","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xd4722d1e28e42d4859bcd1fe8c4d60603e1681dc16be25591104a798fbf9748b","1640005210","2021-12-20 13:00:10","0x0be9061721f39de673baee117e4e9d74d8f77c51","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","2.918355093822784073","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xe975082aeab4800d67e1c7dd341c4314cc69f552616bfbeefe3074bbe7754109","1640005210","2021-12-20 13:00:10","0xf8ba1993f3f760c6e77342f88a19deb094bec71b","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","4.21829647581503907","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x0bb576a2352ec53d088fb56744a38e5958f515f840d0d65dac5bf262921f1db1","1640005210","2021-12-20 13:00:10","0xab74168323f656be05ca3f01ccea83f366fba968","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","9.086049442176537514","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x0e7b8b7b80d415c7230973591ce7fd4f43ae3187de54cc607fd3863d6d03506d","1640005213","2021-12-20 13:00:13","0x946d47ceb29058d1e11578fc0cb41d924c03584d","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.450295445817082193","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x1d49016e61b047f8a2030df43e7f34f30519f27f2a3ad20517e8a0e4117ac77e","1640005213","2021-12-20 13:00:13","0x7b0b49eea48e2a2303e357ef57850639bfa1a9c6","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","30.776374294857238972","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xbdf624187b13c656122d0bce4a044918598bf0a79842b0bb341865b6ccdad442","1640005213","2021-12-20 13:00:13","0x43eba9bb49e7b695915f0aacbf70c3e6512296d8","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","5.008745677691016671","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x80b58e923cadb008036a8bde025603215480232526e83ab61371bc7d286521cc","1640005213","2021-12-20 13:00:13","0x66a2dc7a8e5295e97b12f627c86a66e455f3275f","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","4.242256399797668492","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x2598c6f826ea7398f8bdbb78a1ef6ae1cda90ff218bd0be5fb8807fa5f2bbdee","1640005213","2021-12-20 13:00:13","0xc5bcf9862c4376d494a8df572c29de7047dd61ea","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.365929516300781411","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x2840ef1da513ec186a0f6d87a9a5ac921d34a208738be4b67fb7afc94a4e6b5b","1640005213","2021-12-20 13:00:13","0x12b3972f08461ad32e24f9a292c92c4681e8f7ea","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","12.65910772392093225","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x4220afc2fccfdd87b94255b51f720d7c5df380e709059a84f98102a5827a5e05","1640005213","2021-12-20 13:00:13","0xcf73ea1468205ed11686c2af1227415b2fdaed6a","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","0.545606623274837094","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x8a8ee3c6cb9eb344c4bcca27ad6d796da8461eaf15d35c6d441653627a36100d","1640005213","2021-12-20 13:00:13","0x7d74c104f3a1eb2e25f3e859f4ec31dace8f5ea0","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.396219392117246384","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x9529584f91ca1cee71b60f81ec03faa048606d7270d8c491cdae6c231e8070d6","1640005213","2021-12-20 13:00:13","0x4076a074cf55d58c3911edd9ad0a1d62167b9392","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","2.859713948145765252","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x2ea49602c2a20ceda10df35ed8a90d0e88f55926b9d62ee28e04f98615617e4d","1640005213","2021-12-20 13:00:13","0x2a773ac28d1ec4f4795489232a2c172257db1500","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.365929516300781411","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x1098f5be2a19e535c2bc6d5310264a783e1d5c2c80b21e476d142c5a5a116483","1640005213","2021-12-20 13:00:13","0x7dcca41caba1db61f1edd84d537443b5f4668357","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","1.982599343633068363","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x1b6a519b1031b2670c03b01617da84753fa296e87565a4392cf8390ba2aefbba","1640005213","2021-12-20 13:00:13","0x987af6aafa9415d1684905b4654338f4bed19ad8","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","42.370448658552704172","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x89aa6b15cfba5495242487746c007f2a929c6ffdcb14f7a31b4d2b08d9087be0","1640005213","2021-12-20 13:00:13","0x046a085f0b6a61c57beec73135a4ef91617c3430","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","1.961507861253993167","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xc267730d8ecd51ac43afce0693c2194d5c168fd00a38281cfc8eba6c213abcf6","1640005213","2021-12-20 13:00:13","0x1f32e764236aa2a17d6efd3899aa06d482effc43","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","113.894004847006054906","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x73e7fd4db6d84c98a475cd08bed0e73d1639606a1dbcc14561f29f829d767b3a","1640005213","2021-12-20 13:00:13","0xc2a98e93f3ada1d1436d150936f6f5b2c3519a59","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","42.182964758150390705","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xd7e71962ac6c3a05d46bc173219a5b6e68e662e8056d0f931b6bbf5036a34991","1640005213","2021-12-20 13:00:13","0xd7979488337d2dba372dcda8b95402bf62b2cc46","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","85.251771776221939616","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x174709b4bed212292bdd0118fa8b21796302a1ad9447e034c997de8519f2d249","1640005213","2021-12-20 13:00:13","0x48a5eb79a0675212b077ac00e3c9b24308f7089d","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","85.130350963430455782","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x79bcd66a7df4830508468510109dc5ec7f8116d07df552333718379fda758e27","1640005213","2021-12-20 13:00:13","0x363f6edf94d259daf1921cda5a1b30b3a15893c4","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","2.45645122183718388","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xb50fd3fb375e5ff0b5a3621b4e510840f49d22ef960163e9fde2bd5bf82ccf8e","1640005213","2021-12-20 13:00:13","0x005b9695d2f1a0270d69642b29a331c3eed93e8c","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","25.309778854890234423","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x577c1516ab00d76261447a5fe8609f067e59a4f5c5f288fe31786b76387e3f6f","1640005213","2021-12-20 13:00:13","0x99fdd2a67ba5ec9fb98f451f0e88d0fbec1ee121","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","42.182964758150390705","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xe44c991f299bed17873bad6ab75e3eb7f2debfad1f26d50286448ed72d0866c1","1640005213","2021-12-20 13:00:13","0xf8cf516e27254636e474f8f02d50f2e16f5405ea","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","85.73142891486768832","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x4803babca99361c2f93ddfa70a0b00f1e23d948517183532ec6ae29c92718376","1640005213","2021-12-20 13:00:13","0xcf9db37f7a9fa294e4b8069829b2204b708eec94","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","88.584225992115820482","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xf87d0bc834ee2c87cb5acf012782b34e58a67b94a09842ff825285cc59aafaeb","1640005213","2021-12-20 13:00:13","0x4e7b8075036ab897f65be20693aab0727f67f1a2","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","85.420503635254541179","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xa2bdec16ce0c766659031126deb59513cd301605685a2cae4bab0a9543cac95e","1640005213","2021-12-20 13:00:13","0xfd240ca6235765e6989270142c9e9a4e705fbe53","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","3.400570178438944358","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xcf2df38c59f8f42dde4f5ad902dbd7b7d67706745566467ca305cf57c5c2b31f","1640005213","2021-12-20 13:00:13","0x949eb08952acb1390b73f41c9b9e9a5209564317","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","84.369144529379409944","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x54e88f5f625a4b1ce1b5c8a802d0a89ab3deb498bb7d3d539f6ad1f47189046e","1640005213","2021-12-20 13:00:13","0x03880ed496be86ab8ce8e3223805a20c765245be","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","45.948618214453917239","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x6b74156b59b4d79ce3a4de63ad32390d201d1a4bd8a03946b2d8b242a3629adf","1640005213","2021-12-20 13:00:13","0x6dc35ebfc62185497bae2ac8a9b7fbdc1bde98da","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","0.421829647581503907","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xa465b94f9e929665ebc7709f03a1f913bde19548eee34636cff583bad53feb44","1640005213","2021-12-20 13:00:13","0x3565ab40a47ecd5883c1d920cd82a2c31e4187a8","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","0.04218296475815039","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x6a276322e8d4b32c1521abde7c6285a6121b9a27e706c47a4cfcd9d3a771ae2f","1640005213","2021-12-20 13:00:13","0x9e8b0686bd22277e7fe4b60d29246b50e544e072","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","189.823341411676758176","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x36beb7350992a9c856bc3f69847490e1dcaef090036876bf4997d1342db911b6","1640005213","2021-12-20 13:00:13","0x62063643e218937611bb29a97a49a2a359a8fe84","0xa22162fd6f7af65ccde41eedc5b9521b24c14fa9","4.21829647581503907","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
